DT,CUST_ID,PROD_ID,PROD_AGE,PROD_TYPE,PRICE,QUANTITY,REVENUE
16-10-2006,W004NL,CYRE010,21-100,Plants,517.17,4,2068.69
16-10-2006,R005IE,TRFO004,1-2,Plants,4.85,1,4.85
16-10-2006,R004UK,MUAC021,0,Seeds,0.50,20,9.97
17-10-2006,W004NL,CHEL014,0,Seeds,0.44,40,17.66
18-10-2006,W005ES,CONU019,0,Seeds,0.48,130,62.89
19-10-2006,R005IE,NARI005,11-20,Plants,202.58,1,202.58
19-10-2006,R004UK,ARCA006,11-20,Plants,213.97,1,213.97
19-10-2006,W004NL,CYRE010,0,Seeds,0.40,90,35.91
19-10-2006,R003SE,TRTA018,21-100,Plants,616.90,1,616.90
19-10-2006,R001UK,YUEL002,21-100,Plants,319.11,1,319.11
20-10-2006,W006PL,MUAC021,21-100,Plants,646.10,2,1292.20
20-10-2006,R002UK,CHMI015,21-100,Plants,584.07,1,584.07
24-10-2006,W009PL,LOMA022,0,Seeds,0.51,520,262.88
25-10-2006,W008US,CHEL014,21-100,Plants,572.10,2,1144.20
26-10-2006,W006PL,LOMA022,0,Seeds,0.51,250,126.39
27-10-2006,R001UK,TRFO004,0,Seeds,0.30,10,3.03
27-10-2006,W001UK,TRFO004,1-2,Plants,4.85,29,140.66
27-10-2006,W004NL,PHRO012,3-5,Plants,34.14,19,648.67
30-10-2006,W006PL,SERE013,0,Seeds,0.43,10,4.32
30-10-2006,R003SE,SERE013,11-20,Plants,269.83,1,269.83
30-10-2006,W013NO,RHHY001,0,Seeds,0.20,230,46.00
30-10-2006,R001UK,CHMI015,0,Seeds,0.45,20,9.01
31-10-2006,R005IE,NARI005,0,Seeds,0.32,10,3.24
01-11-2006,R003SE,LIAU017,6-10,Plants,119.79,1,119.79
01-11-2006,R005IE,MUBA009,0,Seeds,0.39,20,7.73
02-11-2006,R002UK,TRTA018,3-5,Plants,38.56,1,38.56
03-11-2006,W013NO,YUEL002,0,Seeds,0.25,280,68.94
03-11-2006,R001UK,RORE020,3-5,Plants,39.79,1,39.79
03-11-2006,W001UK,HOBE016,0,Seeds,0.46,250,114.87
06-11-2006,W006PL,ARCA006,21-100,Plants,443.69,1,443.69
07-11-2006,W005ES,CHMI015,0,Seeds,0.45,930,419.12
08-11-2006,R004UK,LOMA022,0,Seeds,0.51,50,25.28
08-11-2006,W002UK,RORE020,3-5,Plants,39.79,7,278.56
08-11-2006,W002UK,CHMI015,0,Seeds,0.45,10,4.51
09-11-2006,W008US,PHRO012,0,Seeds,0.42,220,92.73
10-11-2006,W002UK,CONU019,6-10,Plants,123.85,1,123.85
10-11-2006,W010AU,LIAU017,0,Seeds,0.47,840,393.05
10-11-2006,W004NL,PHRO012,11-20,Plants,263.43,1,263.43
13-11-2006,W001UK,SAMI008,0,Seeds,0.37,90,33.59
13-11-2006,R003SE,TRTA018,0,Seeds,0.48,10,4.76
13-11-2006,R001UK,CHEL014,1-2,Plants,7.06,2,14.13
14-11-2006,R003SE,TRTA018,6-10,Plants,121.86,1,121.86
14-11-2006,W009PL,CONU019,3-5,Plants,39.19,75,2939.02
14-11-2006,R002UK,CONU019,3-5,Plants,39.19,1,39.19
15-11-2006,R002UK,LIAU017,0,Seeds,0.47,10,4.68
16-11-2006,R002UK,PHRO012,0,Seeds,0.42,40,16.86
16-11-2006,R001UK,NARI005,0,Seeds,0.32,30,9.72
17-11-2006,R004UK,CYRE010,3-5,Plants,32.32,1,32.32
17-11-2006,R003SE,SYRO011,1-2,Plants,6.57,4,26.28
20-11-2006,R005IE,SERE013,0,Seeds,0.43,30,12.95
20-11-2006,W001UK,ARCA006,0,Seeds,0.34,140,47.93
20-11-2006,W002UK,MUBA009,0,Seeds,0.39,210,81.19
21-11-2006,R003SE,WAFI003,11-20,Plants,173.80,2,347.60
21-11-2006,W005ES,CHHU007,21-100,Plants,464.69,5,2323.46
21-11-2006,R004UK,MUAC021,0,Seeds,0.50,10,4.99
21-11-2006,R004UK,SYRO011,0,Seeds,0.41,10,4.11
22-11-2006,W005ES,ARCA006,0,Seeds,0.34,770,263.61
22-11-2006,W001UK,HOBE016,0,Seeds,0.46,130,59.73
22-11-2006,W012UK,TRTA018,0,Seeds,0.48,70,33.32
23-11-2006,R002UK,CONU019,11-20,Plants,302.37,2,604.74
23-11-2006,W011NL,NARI005,0,Seeds,0.32,640,207.44
23-11-2006,R001UK,SERE013,0,Seeds,0.43,10,4.32
24-11-2006,W009PL,HOBE016,0,Seeds,0.46,180,82.71
26-11-2006,R004UK,CHEL014,0,Seeds,0.44,20,8.83
27-11-2006,W001UK,RORE020,1-2,Plants,7.86,10,78.61
27-11-2006,W009PL,CONU019,0,Seeds,0.48,1310,633.76
28-11-2006,R004UK,SERE013,6-10,Plants,110.52,1,110.52
28-11-2006,W001UK,SERE013,21-100,Plants,559.52,7,3916.66
29-11-2006,W004NL,CHHU007,0,Seeds,0.36,170,60.95
29-11-2006,W003IT,RORE020,0,Seeds,0.49,480,235.82
01-12-2006,R003SE,CONU019,3-5,Plants,39.19,2,78.37
01-12-2006,R005IE,CHMI015,0,Seeds,0.45,20,9.01
04-12-2006,W002UK,CHMI015,0,Seeds,0.45,150,67.60
05-12-2006,W001UK,HOBE016,0,Seeds,0.46,150,68.92
05-12-2006,W007GE,RHHY001,3-5,Plants,16.20,14,226.80
06-12-2006,R001UK,CHEL014,0,Seeds,0.44,10,4.41
07-12-2006,W007GE,CHEL014,0,Seeds,0.44,250,110.36
07-12-2006,W004NL,RHHY001,0,Seeds,0.20,80,16.00
07-12-2006,W012UK,SYRO011,6-10,Plants,105.12,5,525.60
08-12-2006,W005ES,CYRE010,0,Seeds,0.40,360,143.66
08-12-2006,R001UK,LIAU017,3-5,Plants,37.90,1,37.90
11-12-2006,R003SE,TRTA018,0,Seeds,0.48,10,4.76
11-12-2006,R002UK,CHMI015,6-10,Plants,115.37,1,115.37
12-12-2006,R001UK,CHMI015,11-20,Plants,281.67,1,281.67
13-12-2006,W004NL,LOMA022,0,Seeds,0.51,30,15.17
14-12-2006,W008US,SERE013,1-2,Plants,6.91,13,89.80
14-12-2006,W006PL,MUBA009,0,Seeds,0.39,100,38.66
15-12-2006,W008US,CHEL014,0,Seeds,0.44,120,52.97
15-12-2006,W011NL,YUEL002,1-2,Plants,3.94,43,169.41
18-12-2006,R005IE,NARI005,3-5,Plants,26.25,1,26.25
19-12-2006,R004UK,LIAU017,0,Seeds,0.47,60,28.07
19-12-2006,W006PL,ARCA006,0,Seeds,0.34,250,85.59
19-12-2006,W001UK,RORE020,0,Seeds,0.49,30,14.74
19-12-2006,R001UK,MUBA009,21-100,Plants,501.08,1,501.08
19-12-2006,R004UK,CONU019,21-100,Plants,626.99,1,626.99
20-12-2006,R005IE,TRTA018,11-20,Plants,297.50,1,297.50
21-12-2006,W010AU,CHMI015,0,Seeds,0.45,1040,468.70
21-12-2006,W005ES,RORE020,21-100,Plants,636.71,5,3183.57
21-12-2006,W010AU,CHMI015,0,Seeds,0.45,350,157.73
21-12-2006,W005ES,YUEL002,1-2,Plants,3.94,52,204.86
21-12-2006,W003IT,RHHY001,3-5,Plants,16.20,23,372.60
21-12-2006,W013NO,CHMI015,0,Seeds,0.45,10,4.51
22-12-2006,R001UK,CHMI015,0,Seeds,0.45,10,4.51
22-12-2006,R001UK,ARCA006,6-10,Plants,87.64,1,87.64
25-12-2006,R002UK,WAFI003,0,Seeds,0.28,10,2.78
25-12-2006,W005ES,TRTA018,21-100,Plants,616.90,14,8636.64
26-12-2006,W002UK,LIAU017,0,Seeds,0.47,420,196.52
26-12-2006,W004NL,CYRE010,3-5,Plants,32.32,2,64.65
26-12-2006,R003SE,RORE020,0,Seeds,0.49,10,4.91
27-12-2006,W003IT,CONU019,1-2,Plants,7.74,126,975.32
27-12-2006,R003SE,TRFO004,1-2,Plants,4.85,2,9.70
27-12-2006,W004NL,SAMI008,0,Seeds,0.37,100,37.32
28-12-2006,W002UK,PHRO012,0,Seeds,0.42,30,12.64
28-12-2006,W009PL,SAMI008,0,Seeds,0.37,470,175.41
29-12-2006,W002UK,TRTA018,0,Seeds,0.48,80,38.08
29-12-2006,R003SE,LIAU017,0,Seeds,0.47,20,9.36
29-12-2006,W001UK,WAFI003,0,Seeds,0.28,370,102.89
29-12-2006,W002UK,CONU019,0,Seeds,0.48,290,140.30
29-12-2006,W003IT,ARCA006,6-10,Plants,87.64,35,3067.49
01-01-2007,R004UK,RORE020,11-20,Plants,307.06,1,307.06
01-01-2007,W008US,ARCA006,0,Seeds,0.34,1870,640.20
02-01-2007,W004NL,CHMI015,11-20,Plants,281.67,7,1971.68
02-01-2007,W015GR,MUBA009,0,Seeds,0.39,640,247.45
03-01-2007,R003SE,CHEL014,0,Seeds,0.44,20,8.83
03-01-2007,W006PL,MUBA009,6-10,Plants,98.98,6,593.87
03-01-2007,W001UK,TRFO004,21-100,Plants,392.87,3,1178.62
04-01-2007,W001UK,CHHU007,0,Seeds,0.36,70,25.10
05-01-2007,R001UK,CHEL014,21-100,Plants,572.10,1,572.10
05-01-2007,W013NO,MUBA009,11-20,Plants,241.65,2,483.30
05-01-2007,R002UK,CONU019,0,Seeds,0.48,10,4.84
05-01-2007,W009PL,HOBE016,6-10,Plants,117.63,4,470.51
05-01-2007,W008US,NARI005,0,Seeds,0.32,1480,479.71
05-01-2007,W004NL,PHRO012,21-100,Plants,546.25,3,1638.74
08-01-2007,R005IE,PHRO012,21-100,Plants,546.25,1,546.25
09-01-2007,R002UK,TRFO004,0,Seeds,0.30,10,3.03
09-01-2007,R005IE,SAMI008,21-100,Plants,483.68,1,483.68
09-01-2007,R005IE,PHRO012,0,Seeds,0.42,10,4.21
10-01-2007,W003IT,MUBA009,3-5,Plants,31.32,39,1221.38
10-01-2007,W009PL,HOBE016,1-2,Plants,7.35,138,1014.53
10-01-2007,W005ES,WAFI003,0,Seeds,0.28,2410,670.17
11-01-2007,W015GR,LIAU017,6-10,Plants,119.79,47,5629.92
11-01-2007,R004UK,YUEL002,6-10,Plants,63.03,1,63.03
12-01-2007,R004UK,PHRO012,3-5,Plants,34.14,1,34.14
12-01-2007,W001UK,CHMI015,0,Seeds,0.45,450,202.80
13-01-2007,R004UK,SYRO011,6-10,Plants,105.12,1,105.12
15-01-2007,W001UK,PHRO012,11-20,Plants,263.43,2,526.86
15-01-2007,W007GE,TRTA018,0,Seeds,0.48,220,104.72
15-01-2007,W013NO,SAMI008,3-5,Plants,30.23,12,362.76
15-01-2007,R005IE,SERE013,0,Seeds,0.43,30,12.95
15-01-2007,R002UK,LIAU017,0,Seeds,0.47,20,9.36
16-01-2007,R004UK,TRFO004,0,Seeds,0.30,20,6.06
16-01-2007,W006PL,HOBE016,0,Seeds,0.46,240,110.28
17-01-2007,R004UK,SYRO011,21-100,Plants,532.17,1,532.17
17-01-2007,R002UK,CHMI015,1-2,Plants,7.21,2,14.42
17-01-2007,R004UK,SAMI008,0,Seeds,0.37,50,18.66
17-01-2007,W009PL,RORE020,0,Seeds,0.49,1250,614.11
17-01-2007,R005IE,CHMI015,6-10,Plants,115.37,1,115.37
18-01-2007,W002UK,CYRE010,11-20,Plants,249.41,4,997.63
18-01-2007,W014FI,SYRO011,11-20,Plants,256.64,2,513.28
18-01-2007,W007GE,TRTA018,6-10,Plants,121.86,11,1340.43
20-01-2007,W008US,CYRE010,0,Seeds,0.40,870,347.18
22-01-2007,W010AU,CONU019,0,Seeds,0.48,60,29.03
22-01-2007,R001UK,CHMI015,21-100,Plants,584.07,1,584.07
22-01-2007,W005ES,CHHU007,1-2,Plants,5.74,174,998.23
23-01-2007,W007GE,PHRO012,11-20,Plants,263.43,7,1844.01
23-01-2007,W005ES,PHRO012,11-20,Plants,263.43,3,790.29
23-01-2007,R004UK,NARI005,6-10,Plants,82.98,2,165.96
23-01-2007,R004UK,SERE013,0,Seeds,0.43,20,8.63
23-01-2007,W005ES,SERE013,0,Seeds,0.43,1150,496.49
23-01-2007,R002UK,RHHY001,1-2,Plants,3.20,3,9.60
23-01-2007,W007GE,PHRO012,0,Seeds,0.42,140,59.01
24-01-2007,W002UK,RHHY001,0,Seeds,0.20,280,56.00
24-01-2007,W003IT,ARCA006,0,Seeds,0.34,1190,407.40
24-01-2007,W009PL,SERE013,0,Seeds,0.43,1410,608.74
25-01-2007,W015GR,CHMI015,0,Seeds,0.45,610,274.91
26-01-2007,R003SE,LIAU017,1-2,Plants,7.49,4,29.95
26-01-2007,R002UK,MUBA009,0,Seeds,0.39,30,11.60
26-01-2007,R003SE,YUEL002,0,Seeds,0.25,20,4.92
26-01-2007,R001UK,SYRO011,0,Seeds,0.41,10,4.11
26-01-2007,W005ES,LIAU017,0,Seeds,0.47,2300,1076.20
26-01-2007,W008US,RORE020,3-5,Plants,39.79,60,2387.68
29-01-2007,R005IE,PHRO012,21-100,Plants,546.25,1,546.25
29-01-2007,W002UK,LIAU017,1-2,Plants,7.49,20,149.73
29-01-2007,R004UK,RHHY001,0,Seeds,0.20,10,2.00
30-01-2007,R004UK,SERE013,21-100,Plants,559.52,1,559.52
30-01-2007,W012UK,RHHY001,11-20,Plants,125.00,1,125.00
30-01-2007,W003IT,RHHY001,1-2,Plants,3.20,165,528.00
30-01-2007,W002UK,NARI005,0,Seeds,0.32,280,90.76
31-01-2007,W009PL,PHRO012,0,Seeds,0.42,1600,674.38
01-02-2007,W011NL,SERE013,6-10,Plants,110.52,23,2542.03
01-02-2007,W008US,YUEL002,1-2,Plants,3.94,107,421.54
02-02-2007,W011NL,MUBA009,0,Seeds,0.39,510,197.18
02-02-2007,R004UK,RORE020,0,Seeds,0.49,20,9.83
03-02-2007,W001UK,CHEL014,0,Seeds,0.44,70,30.90
05-02-2007,W005ES,TRTA018,0,Seeds,0.48,1420,675.93
05-02-2007,R003SE,RORE020,0,Seeds,0.49,10,4.91
05-02-2007,W007GE,YUEL002,1-2,Plants,3.94,27,106.37
05-02-2007,R004UK,TRTA018,1-2,Plants,7.62,1,7.62
06-02-2007,W016PT,MUBA009,11-20,Plants,241.65,32,7732.73
06-02-2007,W010AU,CHMI015,1-2,Plants,7.21,139,1002.29
06-02-2007,R003SE,TRTA018,0,Seeds,0.48,50,23.80
06-02-2007,W012UK,TRTA018,6-10,Plants,121.86,2,243.71
07-02-2007,W013NO,YUEL002,1-2,Plants,3.94,20,78.79
07-02-2007,W002UK,RHHY001,0,Seeds,0.20,50,10.00
08-02-2007,R001UK,CHHU007,1-2,Plants,5.74,3,17.21
08-02-2007,W004NL,SYRO011,0,Seeds,0.41,50,20.53
08-02-2007,R002UK,CHMI015,0,Seeds,0.45,20,9.01
08-02-2007,W001UK,MUAC021,0,Seeds,0.50,190,94.72
08-02-2007,R002UK,SERE013,0,Seeds,0.43,30,12.95
08-02-2007,W010AU,SAMI008,0,Seeds,0.37,1570,585.94
09-02-2007,R003SE,CHMI015,3-5,Plants,36.50,3,109.51
09-02-2007,R005IE,WAFI003,21-100,Plants,360.39,1,360.39
12-02-2007,W004NL,SAMI008,0,Seeds,0.37,140,52.25
12-02-2007,W010AU,CHHU007,0,Seeds,0.36,600,215.13
12-02-2007,W006PL,TRTA018,0,Seeds,0.48,90,42.84
13-02-2007,R002UK,PHRO012,0,Seeds,0.42,40,16.86
14-02-2007,R005IE,SERE013,0,Seeds,0.43,20,8.63
14-02-2007,W007GE,MUBA009,0,Seeds,0.39,90,34.80
14-02-2007,W004NL,RORE020,0,Seeds,0.49,130,63.87
14-02-2007,W002UK,HOBE016,0,Seeds,0.46,100,45.95
15-02-2007,W012UK,SYRO011,11-20,Plants,256.64,2,513.28
15-02-2007,W006PL,NARI005,21-100,Plants,420.07,4,1680.30
15-02-2007,W001UK,MUBA009,3-5,Plants,31.32,11,344.49
15-02-2007,W007GE,SYRO011,11-20,Plants,256.64,2,513.28
15-02-2007,R002UK,CONU019,0,Seeds,0.48,50,24.19
15-02-2007,R005IE,WAFI003,1-2,Plants,4.45,5,22.25
16-02-2007,W001UK,ARCA006,6-10,Plants,87.64,4,350.57
16-02-2007,R004UK,NARI005,0,Seeds,0.32,10,3.24
17-02-2007,W006PL,LIAU017,0,Seeds,0.47,260,121.66
19-02-2007,R004UK,RHHY001,1-2,Plants,3.20,5,16.00
19-02-2007,W001UK,HOBE016,0,Seeds,0.46,270,124.06
19-02-2007,W008US,MUAC021,1-2,Plants,7.98,118,941.23
19-02-2007,W006PL,SERE013,11-20,Plants,269.83,1,269.83
20-02-2007,R003SE,TRTA018,1-2,Plants,7.62,3,22.85
20-02-2007,W009PL,SERE013,6-10,Plants,110.52,6,663.14
20-02-2007,W005ES,CHEL014,21-100,Plants,572.10,2,1144.20
21-02-2007,R001UK,SYRO011,0,Seeds,0.41,20,8.21
22-02-2007,R003SE,CHEL014,21-100,Plants,572.10,1,572.10
22-02-2007,W004NL,NARI005,1-2,Plants,5.19,11,57.05
22-02-2007,W008US,CHEL014,11-20,Plants,275.90,22,6069.75
22-02-2007,W008US,NARI005,0,Seeds,0.32,1860,602.88
23-02-2007,W007GE,CHEL014,0,Seeds,0.44,80,35.31
23-02-2007,R003SE,WAFI003,0,Seeds,0.28,30,8.34
23-02-2007,W004NL,HOBE016,0,Seeds,0.46,160,73.52
23-02-2007,W007GE,CHEL014,0,Seeds,0.44,220,97.12
23-02-2007,R002UK,MUAC021,11-20,Plants,311.58,2,623.17
25-02-2007,R002UK,ARCA006,0,Seeds,0.34,40,13.69
26-02-2007,W004NL,CONU019,0,Seeds,0.48,80,38.70
26-02-2007,W007GE,RORE020,0,Seeds,0.49,230,113.00
27-02-2007,W005ES,CONU019,1-2,Plants,7.74,119,921.13
27-02-2007,W002UK,MUAC021,0,Seeds,0.50,60,29.91
28-02-2007,W006PL,CHMI015,0,Seeds,0.45,20,9.01
01-03-2007,R005IE,CHMI015,11-20,Plants,281.67,1,281.67
01-03-2007,W004NL,SERE013,0,Seeds,0.43,80,34.54
01-03-2007,W006PL,HOBE016,0,Seeds,0.46,140,64.33
02-03-2007,W011NL,ARCA006,0,Seeds,0.34,80,27.39
02-03-2007,W007GE,SYRO011,0,Seeds,0.41,510,209.42
02-03-2007,W008US,TRTA018,3-5,Plants,38.56,110,4241.21
03-03-2007,W005ES,PHRO012,0,Seeds,0.42,160,67.44
03-03-2007,W002UK,CHMI015,1-2,Plants,7.21,12,86.53
05-03-2007,R003SE,RHHY001,0,Seeds,0.20,40,8.00
06-03-2007,W003IT,SYRO011,0,Seeds,0.41,590,242.27
06-03-2007,W003IT,WAFI003,0,Seeds,0.28,1770,492.20
07-03-2007,R001UK,RORE020,0,Seeds,0.49,20,9.83
07-03-2007,R003SE,CHEL014,0,Seeds,0.44,50,22.07
08-03-2007,R004UK,RHHY001,11-20,Plants,125.00,1,125.00
08-03-2007,W004NL,CHHU007,0,Seeds,0.36,130,46.61
08-03-2007,W002UK,MUAC021,0,Seeds,0.50,520,259.24
08-03-2007,W005ES,TRFO004,3-5,Plants,24.55,113,2774.67
08-03-2007,W008US,HOBE016,0,Seeds,0.46,1010,464.07
08-03-2007,W001UK,PHRO012,0,Seeds,0.42,50,21.07
08-03-2007,W007GE,MUAC021,11-20,Plants,311.58,1,311.58
09-03-2007,W008US,TRTA018,3-5,Plants,38.56,16,616.90
09-03-2007,R002UK,MUAC021,0,Seeds,0.50,10,4.99
10-03-2007,R003SE,CONU019,0,Seeds,0.48,20,9.68
12-03-2007,R004UK,CYRE010,3-5,Plants,32.32,1,32.32
12-03-2007,W003IT,CHHU007,11-20,Plants,224.10,19,4257.88
13-03-2007,W002UK,RORE020,3-5,Plants,39.79,16,636.71
13-03-2007,R003SE,RHHY001,0,Seeds,0.20,10,2.00
14-03-2007,W004NL,SYRO011,6-10,Plants,105.12,3,315.36
14-03-2007,W010AU,CHHU007,6-10,Plants,91.79,44,4038.80
14-03-2007,R005IE,CYRE010,0,Seeds,0.40,20,7.98
14-03-2007,R003SE,CHEL014,0,Seeds,0.44,10,4.41
15-03-2007,R002UK,CHHU007,3-5,Plants,29.04,1,29.04
15-03-2007,W008US,CHHU007,0,Seeds,0.36,800,286.85
15-03-2007,R003SE,CONU019,0,Seeds,0.48,10,4.84
15-03-2007,W004NL,HOBE016,6-10,Plants,117.63,8,941.01
15-03-2007,W014FI,WAFI003,0,Seeds,0.28,40,11.12
16-03-2007,W006PL,WAFI003,0,Seeds,0.28,270,75.08
16-03-2007,R004UK,CHEL014,0,Seeds,0.44,20,8.83
16-03-2007,R003SE,RORE020,1-2,Plants,7.86,1,7.86
19-03-2007,R001UK,LOMA022,3-5,Plants,40.95,1,40.95
19-03-2007,W006PL,HOBE016,1-2,Plants,7.35,32,235.25
19-03-2007,R002UK,WAFI003,0,Seeds,0.28,30,8.34
20-03-2007,W012UK,SERE013,11-20,Plants,269.83,3,809.50
20-03-2007,W001UK,RHHY001,0,Seeds,0.20,140,28.00
20-03-2007,W001UK,SERE013,6-10,Plants,110.52,5,552.62
20-03-2007,W001UK,RHHY001,0,Seeds,0.20,120,24.00
21-03-2007,W003IT,CONU019,0,Seeds,0.48,1350,653.12
21-03-2007,W002UK,HOBE016,0,Seeds,0.46,10,4.59
22-03-2007,W004NL,LOMA022,1-2,Plants,8.09,33,266.93
23-03-2007,R005IE,SYRO011,3-5,Plants,33.26,1,33.26
23-03-2007,R003SE,CHEL014,1-2,Plants,7.06,1,7.06
23-03-2007,R002UK,SYRO011,0,Seeds,0.41,10,4.11
23-03-2007,W003IT,RHHY001,0,Seeds,0.20,1470,294.00
26-03-2007,W012UK,CHMI015,0,Seeds,0.45,30,13.52
26-03-2007,W013NO,CONU019,0,Seeds,0.48,220,106.43
26-03-2007,W012UK,PHRO012,21-100,Plants,546.25,7,3823.73
27-03-2007,R003SE,CYRE010,0,Seeds,0.40,10,3.99
28-03-2007,R003SE,SERE013,6-10,Plants,110.52,1,110.52
28-03-2007,W002UK,WAFI003,21-100,Plants,360.39,2,720.78
28-03-2007,W014FI,MUBA009,3-5,Plants,31.32,8,250.54
28-03-2007,W006PL,SAMI008,1-2,Plants,5.97,58,346.34
29-03-2007,R005IE,SYRO011,11-20,Plants,256.64,1,256.64
29-03-2007,R003SE,CHMI015,0,Seeds,0.45,10,4.51
29-03-2007,R004UK,CHHU007,11-20,Plants,224.10,1,224.10
30-03-2007,R002UK,NARI005,0,Seeds,0.32,20,6.48
02-04-2007,R003SE,SAMI008,3-5,Plants,30.23,2,60.46
02-04-2007,W008US,RORE020,0,Seeds,0.49,750,368.47
03-04-2007,W006PL,NARI005,3-5,Plants,26.25,13,341.31
03-04-2007,R005IE,HOBE016,3-5,Plants,37.22,1,37.22
03-04-2007,R001UK,ARCA006,0,Seeds,0.34,30,10.27
04-04-2007,W005ES,ARCA006,1-2,Plants,5.48,29,158.85
04-04-2007,R004UK,RHHY001,1-2,Plants,3.20,2,6.40
04-04-2007,W003IT,TRTA018,0,Seeds,0.48,2110,1004.37
05-04-2007,R004UK,TRTA018,3-5,Plants,38.56,2,77.11
05-04-2007,R005IE,HOBE016,3-5,Plants,37.22,1,37.22
05-04-2007,W005ES,RORE020,1-2,Plants,7.86,155,1218.40
06-04-2007,R003SE,SAMI008,0,Seeds,0.37,40,14.93
06-04-2007,W009PL,CYRE010,0,Seeds,0.40,1190,474.87
06-04-2007,W002UK,LOMA022,21-100,Plants,655.18,1,655.18
09-04-2007,R001UK,CONU019,21-100,Plants,626.99,1,626.99
09-04-2007,W005ES,SERE013,0,Seeds,0.43,270,116.57
09-04-2007,R003SE,ARCA006,0,Seeds,0.34,20,6.85
10-04-2007,R004UK,RORE020,21-100,Plants,636.71,1,636.71
11-04-2007,W004NL,SYRO011,1-2,Plants,6.57,1,6.57
12-04-2007,W014FI,NARI005,0,Seeds,0.32,60,19.45
13-04-2007,R002UK,TRFO004,0,Seeds,0.30,20,6.06
16-04-2007,W003IT,RORE020,21-100,Plants,636.71,3,1910.14
17-04-2007,W004NL,TRTA018,1-2,Plants,7.62,26,198.02
17-04-2007,R002UK,LIAU017,6-10,Plants,119.79,1,119.79
17-04-2007,R001UK,TRFO004,0,Seeds,0.30,10,3.03
18-04-2007,W003IT,LIAU017,3-5,Plants,37.90,71,2690.96
19-04-2007,R002UK,CHMI015,6-10,Plants,115.37,1,115.37
19-04-2007,W012UK,TRTA018,1-2,Plants,7.62,49,373.19
19-04-2007,W005ES,RHHY001,21-100,Plants,259.20,6,1555.20
20-04-2007,R005IE,LOMA022,6-10,Plants,129.42,1,129.42
23-04-2007,R003SE,HOBE016,0,Seeds,0.46,30,13.78
23-04-2007,W006PL,RORE020,1-2,Plants,7.86,22,172.93
23-04-2007,W003IT,MUBA009,0,Seeds,0.39,140,54.13
24-04-2007,W002UK,PHRO012,0,Seeds,0.42,50,21.07
25-04-2007,W009PL,MUAC021,11-20,Plants,311.58,6,1869.51
25-04-2007,R005IE,SAMI008,3-5,Plants,30.23,1,30.23
25-04-2007,R004UK,WAFI003,0,Seeds,0.28,10,2.78
26-04-2007,W006PL,TRTA018,0,Seeds,0.48,240,114.24
26-04-2007,R003SE,NARI005,6-10,Plants,82.98,1,82.98
26-04-2007,R005IE,SERE013,21-100,Plants,559.52,1,559.52
26-04-2007,W012UK,MUBA009,0,Seeds,0.39,50,19.33
27-04-2007,W008US,PHRO012,0,Seeds,0.42,370,155.95
27-04-2007,W007GE,RHHY001,0,Seeds,0.20,280,56.00
27-04-2007,W003IT,HOBE016,11-20,Plants,287.17,28,8040.89
27-04-2007,W012UK,RORE020,1-2,Plants,7.86,15,117.91
30-04-2007,R005IE,RHHY001,0,Seeds,0.20,20,4.00
30-04-2007,R005IE,RHHY001,21-100,Plants,259.20,1,259.20
01-05-2007,W002UK,TRTA018,1-2,Plants,7.62,13,99.01
01-05-2007,W011NL,SERE013,0,Seeds,0.43,1010,436.05
01-05-2007,R001UK,RHHY001,0,Seeds,0.20,30,6.00
02-05-2007,W006PL,WAFI003,11-20,Plants,173.80,1,173.80
02-05-2007,R002UK,CHMI015,0,Seeds,0.45,20,9.01
02-05-2007,R004UK,MUAC021,1-2,Plants,7.98,4,31.91
03-05-2007,W007GE,WAFI003,0,Seeds,0.28,270,75.08
03-05-2007,W016PT,SYRO011,6-10,Plants,105.12,59,6202.11
04-05-2007,R003SE,SYRO011,6-10,Plants,105.12,1,105.12
04-05-2007,W007GE,NARI005,6-10,Plants,82.98,1,82.98
04-05-2007,W011NL,SYRO011,6-10,Plants,105.12,39,4099.70
04-05-2007,R002UK,RORE020,0,Seeds,0.49,10,4.91
07-05-2007,W003IT,SYRO011,1-2,Plants,6.57,100,657.00
07-05-2007,W007GE,HOBE016,1-2,Plants,7.35,17,124.98
07-05-2007,W007GE,PHRO012,3-5,Plants,34.14,9,307.26
08-05-2007,R002UK,NARI005,0,Seeds,0.32,30,9.72
09-05-2007,R001UK,TRTA018,0,Seeds,0.48,40,19.04
09-05-2007,W008US,MUBA009,1-2,Plants,6.19,137,847.51
10-05-2007,R001UK,RHHY001,21-100,Plants,259.20,1,259.20
10-05-2007,W003IT,SERE013,0,Seeds,0.43,660,284.94
14-05-2007,R002UK,SERE013,0,Seeds,0.43,10,4.32
14-05-2007,W009PL,LIAU017,1-2,Plants,7.49,48,359.36
14-05-2007,R001UK,MUBA009,21-100,Plants,501.08,1,501.08
15-05-2007,W002UK,NARI005,6-10,Plants,82.98,1,82.98
15-05-2007,W001UK,CHMI015,6-10,Plants,115.37,3,346.11
16-05-2007,R002UK,NARI005,11-20,Plants,202.58,1,202.58
16-05-2007,W003IT,TRTA018,0,Seeds,0.48,890,423.64
16-05-2007,W001UK,CHHU007,6-10,Plants,91.79,8,734.33
17-05-2007,R004UK,MUBA009,1-2,Plants,6.19,3,18.56
17-05-2007,R002UK,CYRE010,0,Seeds,0.40,10,3.99
